input_index,input_x1,input_y1,input_theta0,input_theta1,output_v0,output_delta0,output_v1
21,-0.372405855786779,1.5589689901239678,1.3524504879224302,1.6316593197600702,0.1999275337081909,-0.0465568027395867,0.1934681794751071
8,-0.0656279424337836,0.4360320487763647,2.169392264413425,1.9088916592008436,0.1998674085171475,-0.353808897549731,0.1840112601505403
9,0.09354040858169789,0.5205900670801922,1.7851557702055683,1.642688025398712,0.4945057071336705,0.20000000995284697,0.20499503774520733
29,2.5722134958173486,2.383167102899285,-0.6041710396462044,-0.42557175833731037,0.5088628690367489,-0.2000000099846718,-0.20585872487901805
27,5.3833873371999985,2.1337813384911177,3.710965619014245,0.5781099341193311,-0.7998835762849719,-0.09555300502212992,0.0948505111586304
4,-0.0359750499076695,0.2945047801789367,2.0179096702511794,1.4026527631713188,-0.0914285086298519,0.1585819413853265,-0.0655099761518699
45,5.542165773642655,-0.9379228808619753,-1.1810694871730325,-1.2240878452853496,1.1534876370520915,-0.20000000999727707,-0.19485439650923925
37,7.038439260685033,0.28091572177008267,2.7740039049080556,-0.32919740941120496,-0.6867606817044689,-0.06876953999234366,0.06608294806817186
36,7.31238569430855,1.0136381495477718,3.1340878997498898,0.01180917168172806,-0.6858854332566298,-0.06885538730107746,0.06751791355646415
33,-0.5223432850572217,1.7604304662521977,1.188483699985495,0.915643402548169,-0.1999772830718343,-0.1443785815971245,-0.1964705432347679
19,0.361947291701662,1.0131413159996916,2.696557259701027,-0.2650213578666051,-0.354370946810808,0.20000000998830955,-0.2031130230958855
18,0.05063349119345769,2.069692555668827,0.9976928830749242,1.418616852636876,-0.13943322549776005,-0.20000000957404107,-0.17684507060585675
10,-0.05595992368801003,1.2572514017469565,2.2870924622643143,1.6399668211566982,-0.13933487485917848,0.1999774140863586,0.15114554721327023
7,-0.11026597127265735,1.6404585740664432,1.7145016827391677,1.6381480348640098,0.025534907554467235,0.19997772367678246,0.19958986274798324
1,0.09670942539664117,0.02688413393632093,1.6707550764863521,1.5058010504018913,0.28777374951514134,-0.19971493575129393,-0.19227854049504045
28,-0.3425090679242455,2.0755286277346814,1.4213118491547951,1.2843991887832134,-0.1713911893832206,0.0826236401983455,-0.1686596352178746
26,2.980672755291801,1.2526715865711144,-0.8561925215209419,-0.6678523576324938,0.4439553399418474,-0.2000000099759938,-0.2047753979698094
45,4.69149838754652,-2.1439581181889587,-0.6317518826023913,-0.7613349832159951,0.6207674250702653,0.20000000999886774,0.2063447835159395
9,-0.01794715781401657,1.6970404065136568,1.4294638274542208,1.4486290739257341,0.12749056820648852,-0.1999898382473035,-0.2001974344291681
